timestamp,employee_id,system_accessed,action,bytes_transferred,name,department,role,shift_start_hour,shift_end_hour,risk_tier,hour_of_day,flagged_threat
2024-07-09 10:13:00,EMP-0107,Financial_Ledger,Query,32461,David Baldwin,Finance,Payroll Manager,9,17,Elevated,10,None
2024-07-09 10:21:00,EMP-0043,Customer_CRM,View,72008,Matthew Pierce,IT,System Admin,9,17,Elevated,10,None
2024-07-09 10:28:00,EMP-0020,Routing_Portal,Query,70574,Abigail Miller,Ground Operations,Driver,6,18,Standard,10,None
2024-07-09 10:35:00,EMP-0078,Inventory_DB,View,58070,Stacey Todd,Warehouse,Inventory Specialist,8,20,Standard,10,None
2024-07-09 10:44:00,EMP-0120,Inventory_DB,Download,12102051,Lauren Bell,Warehouse,Forklift Operator,8,20,Standard,10,None
2024-07-09 10:49:00,EMP-0026,Financial_Ledger,View,39685,Steve Taylor,Finance,Financial Analyst,9,17,Elevated,10,None
2024-07-09 10:51:00,EMP-0071,Financial_Ledger,View,43126,Victoria Phillips,Finance,Financial Analyst,9,17,Elevated,10,None
2024-07-09 11:04:00,EMP-0127,Customer_CRM,View,42371,Christine Garcia,IT,System Admin,9,17,Elevated,11,None
2024-07-09 11:08:00,EMP-0031,Customer_CRM,Query,50610,Dan Rodriguez,IT,System Admin,9,17,Elevated,11,None
2024-07-09 11:15:00,EMP-0118,Routing_Portal,View,34768,Nathan Kent,Warehouse,Inventory Specialist,8,20,Standard,11,None
2024-07-09 11:30:00,EMP-0142,Financial_Ledger,View,34278,Kenneth Ponce,Finance,Financial Analyst,9,17,Elevated,11,None
2024-07-09 11:45:00,EMP-0133,Financial_Ledger,View,31265,Samantha Patton,Finance,Payroll Manager,9,17,Elevated,11,None
2024-07-09 11:54:00,EMP-0146,Inventory_DB,Query,41614,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-07-09 12:08:00,EMP-0126,Customer_CRM,View,62601,Danielle Griffin,Finance,Financial Analyst,9,17,Elevated,12,None
2024-07-09 12:29:00,EMP-0057,Routing_Portal,View,64254,Micheal Butler,Ground Operations,Driver,6,18,Standard,12,None
2024-07-09 12:43:00,EMP-0059,Financial_Ledger,Query,23320,Anne Hall,IT,System Admin,9,17,Elevated,12,None
2024-07-09 12:46:00,EMP-0015,HR_Portal,View,55511,Andrew White,Finance,Financial Analyst,9,17,Elevated,12,None
2024-07-09 12:58:00,EMP-0037,Inventory_DB,View,55329,Felicia Giles,Ground Operations,Hub Manager,6,18,Standard,12,None
2024-07-09 13:08:00,EMP-0061,Customer_CRM,View,27163,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-07-09 13:11:00,EMP-0072,Customer_CRM,View,56085,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-07-09 13:13:00,EMP-0146,Inventory_DB,View,47489,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-07-09 13:24:00,EMP-0008,Inventory_DB,View,39888,Jeffrey Torres,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-07-09 13:26:00,EMP-0008,Routing_Portal,Query,43770,Jeffrey Torres,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-07-09 13:36:00,EMP-0005,Routing_Portal,View,71481,Corey Davis,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-07-09 13:47:00,EMP-0086,Inventory_DB,View,45988,Jacqueline Dickerson,IT,System Admin,9,17,Elevated,13,None
2024-07-09 13:54:00,EMP-0048,Routing_Portal,Query,30245,Jessica Estrada,Ground Operations,Driver,6,18,Standard,13,None
2024-07-09 14:07:00,EMP-0075,Financial_Ledger,View,52043,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-07-09 14:13:00,EMP-0001,Inventory_DB,View,29810,Chloe Sanford,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-07-09 14:25:00,EMP-0015,Customer_CRM,View,41689,Andrew White,Finance,Financial Analyst,9,17,Elevated,14,None
2024-07-09 14:28:00,EMP-0113,Customer_CRM,Query,66626,Charles Moore,IT,Helpdesk,9,17,Elevated,14,None
2024-07-09 14:34:00,EMP-0077,HR_Portal,View,27135,Christopher Gonzales,Finance,Financial Analyst,9,17,Elevated,14,None
2024-07-09 14:49:00,EMP-0143,Financial_Ledger,View,94653,Ricky Mcdonald,Finance,Payroll Manager,9,17,Elevated,14,None
2024-07-09 14:55:00,EMP-0051,HR_Portal,Query,62875,Amy Jenkins,IT,System Admin,9,17,Elevated,14,None
2024-07-09 15:07:00,EMP-0015,Customer_CRM,View,37037,Andrew White,Finance,Financial Analyst,9,17,Elevated,15,None
2024-07-09 15:12:00,EMP-0055,Inventory_DB,View,51795,Melissa Davila,Ground Operations,Hub Manager,6,18,Standard,15,None
2024-07-09 15:27:00,EMP-0089,Inventory_DB,View,32825,Dr. Sydney Lopez,Ground Operations,Hub Manager,6,18,Standard,15,None
2024-07-09 15:51:00,EMP-0128,Financial_Ledger,Query,34806,Michael Salas,Finance,Payroll Manager,9,17,Elevated,15,None
2024-07-09 15:56:00,EMP-0072,Routing_Portal,View,18491,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,15,None
2024-07-09 16:07:00,EMP-0130,Inventory_DB,View,46465,Kyle Sullivan,Ground Operations,Driver,6,18,Standard,16,None
2024-07-09 16:12:00,EMP-0085,Financial_Ledger,View,22370,Michael Davis,Finance,Financial Analyst,9,17,Elevated,16,None
2024-07-09 16:21:00,EMP-0026,Financial_Ledger,View,71187,Steve Taylor,Finance,Financial Analyst,9,17,Elevated,16,None
2024-07-09 16:35:00,EMP-0013,Routing_Portal,Query,47770,Haley Johnson,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-07-09 16:42:00,EMP-0065,Routing_Portal,Query,38519,Felicia Galvan,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-07-09 16:48:00,EMP-0124,Inventory_DB,Download,11075503,Michelle Smith,Finance,Financial Analyst,9,17,Elevated,16,None
2024-07-09 16:52:00,EMP-0119,Customer_CRM,View,48560,Scott Flores,IT,System Admin,9,17,Elevated,16,None
2024-07-09 17:02:00,EMP-0030,HR_Portal,View,56377,Ann Pineda,IT,Helpdesk,9,17,Elevated,17,None
2024-07-09 17:06:00,EMP-0060,Financial_Ledger,View,51713,Christopher Blair,Finance,Payroll Manager,9,17,Elevated,17,None
2024-07-09 17:14:00,EMP-0075,Inventory_DB,View,23314,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,17,None
2024-07-09 17:27:00,EMP-0121,Customer_CRM,View,44927,Melissa Flores,IT,Helpdesk,9,17,Elevated,17,None
2024-07-09 17:42:00,EMP-0074,Financial_Ledger,Query,67810,Nicole Walls,Finance,Payroll Manager,9,17,Elevated,17,None
2024-07-09 17:52:00,EMP-0145,Inventory_DB,Query,74354,Christina Rivers,IT,Helpdesk,9,17,Elevated,17,None
2024-07-09 19:11:00,EMP-0112,HR_Portal,Download,10947057,Charles Porter,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-07-09 20:03:00,EMP-0140,Inventory_DB,View,56452,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-07-09 21:08:00,EMP-0045,Customer_CRM,Download,10788671,Morgan Allen,Finance,Payroll Manager,9,17,Elevated,21,None
2024-07-10 06:09:00,EMP-0041,Inventory_DB,View,87225,Jacob West,Ground Operations,Dispatcher,6,18,Standard,6,None
2024-07-10 06:12:00,EMP-0004,Financial_Ledger,View,57991,Christy Maddox,Finance,Payroll Manager,9,17,Elevated,6,None
2024-07-10 06:26:00,EMP-0147,Inventory_DB,View,52603,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,6,None
2024-07-10 06:33:00,EMP-0035,Routing_Portal,View,54088,Regina Allen,Ground Operations,Hub Manager,6,18,Standard,6,None
2024-07-10 07:10:00,EMP-0034,Inventory_DB,View,69929,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,7,None
2024-07-10 07:14:00,EMP-0109,Routing_Portal,View,38645,Sherry Whitney,Ground Operations,Driver,6,18,Standard,7,None
2024-07-10 07:34:00,EMP-0135,Routing_Portal,View,77432,Christina Melton,Ground Operations,Driver,6,18,Standard,7,None
2024-07-10 07:49:00,EMP-0115,Inventory_DB,View,50604,Angela King,Ground Operations,Dispatcher,6,18,Standard,7,None
2024-07-10 08:16:00,EMP-0049,Inventory_DB,Download,15228817,Michael Tapia,Warehouse,Forklift Operator,8,20,Standard,8,None
2024-07-10 08:22:00,EMP-0148,Customer_CRM,View,56882,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,8,None
2024-07-10 09:03:00,EMP-0032,HR_Portal,Query,37993,Dr. Emma Davis,IT,Helpdesk,9,17,Elevated,9,None
2024-07-10 09:08:00,EMP-0148,Inventory_DB,View,84253,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,9,None
2024-07-10 09:17:00,EMP-0051,Financial_Ledger,Download,25752389,Amy Jenkins,IT,System Admin,9,17,Elevated,9,None
2024-07-10 09:20:00,EMP-0130,Inventory_DB,Query,42427,Kyle Sullivan,Ground Operations,Driver,6,18,Standard,9,None
2024-07-10 09:33:00,EMP-0108,Inventory_DB,View,46473,Kristina Mitchell,Warehouse,Inventory Specialist,8,20,Standard,9,None
2024-07-10 09:47:00,EMP-0085,Financial_Ledger,Query,66028,Michael Davis,Finance,Financial Analyst,9,17,Elevated,9,None
2024-07-10 09:51:00,EMP-0116,Financial_Ledger,Export,13447358,Adrienne Morris,Finance,Payroll Manager,9,17,Elevated,9,None
2024-07-10 10:08:00,EMP-0032,Financial_Ledger,View,27577,Dr. Emma Davis,IT,Helpdesk,9,17,Elevated,10,None
2024-07-10 10:16:00,EMP-0003,Inventory_DB,View,47683,Daniel Roberts,Warehouse,Inventory Specialist,8,20,Standard,10,None
2024-07-10 10:18:00,EMP-0133,Financial_Ledger,Download,13569975,Samantha Patton,Finance,Payroll Manager,9,17,Elevated,10,None
2024-07-10 10:22:00,EMP-0107,Financial_Ledger,View,76696,David Baldwin,Finance,Payroll Manager,9,17,Elevated,10,None
2024-07-10 10:36:00,EMP-0025,Customer_CRM,View,62902,Nancy Stafford,Finance,Financial Analyst,9,17,Elevated,10,None
2024-07-10 10:47:00,EMP-0107,Inventory_DB,Query,58472,David Baldwin,Finance,Payroll Manager,9,17,Elevated,10,None
2024-07-10 10:59:00,EMP-0069,Customer_CRM,View,29219,Wendy Powell,Finance,Financial Analyst,9,17,Elevated,10,None
2024-07-10 11:08:00,EMP-0129,Routing_Portal,View,75558,Alexandra Thompson,IT,Helpdesk,9,17,Elevated,11,None
2024-07-10 11:10:00,EMP-0105,Customer_CRM,View,111359,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-07-10 11:18:00,EMP-0115,Inventory_DB,Query,53323,Angela King,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-07-10 11:27:00,EMP-0006,Routing_Portal,View,76438,Holly Ruiz,IT,System Admin,9,17,Elevated,11,None
2024-07-10 11:32:00,EMP-0034,Inventory_DB,View,69778,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-07-10 11:37:00,EMP-0051,HR_Portal,Query,58251,Amy Jenkins,IT,System Admin,9,17,Elevated,11,None
2024-07-10 11:42:00,EMP-0101,HR_Portal,Query,75690,Jordan Olsen,Warehouse,Inventory Specialist,8,20,Standard,11,None
2024-07-10 12:00:00,EMP-0072,Routing_Portal,View,45411,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,12,None
2024-07-10 12:13:00,EMP-0054,Routing_Portal,Query,68791,Michael Adams,Warehouse,Inventory Specialist,8,20,Standard,12,None
2024-07-10 12:17:00,EMP-0118,Customer_CRM,View,81771,Nathan Kent,Warehouse,Inventory Specialist,8,20,Standard,12,None
2024-07-10 12:30:00,EMP-0046,Routing_Portal,Export,13666739,Jesse Phillips,Ground Operations,Dispatcher,6,18,Standard,12,None
2024-07-10 12:37:00,EMP-0052,Financial_Ledger,Query,78091,Donald Jensen,Finance,Financial Analyst,9,17,Elevated,12,None
2024-07-10 12:39:00,EMP-0128,Financial_Ledger,View,69302,Michael Salas,Finance,Payroll Manager,9,17,Elevated,12,None
2024-07-10 12:41:00,EMP-0070,Routing_Portal,Download,21250238,Anthony Roberts,IT,System Admin,9,17,Elevated,12,None
2024-07-10 12:43:00,EMP-0090,Customer_CRM,View,10855,Rebecca Acosta,IT,Helpdesk,9,17,Elevated,12,None
2024-07-10 13:11:00,EMP-0111,HR_Portal,View,65836,Justin Serrano,Finance,Payroll Manager,9,17,Elevated,13,None
2024-07-10 13:22:00,EMP-0029,Routing_Portal,Query,28734,Anthony Ramirez,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-07-10 13:32:00,EMP-0041,Routing_Portal,Query,59932,Jacob West,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-07-10 13:39:00,EMP-0064,Financial_Ledger,View,92135,Cristina Watkins,IT,System Admin,9,17,Elevated,13,None
2024-07-10 13:47:00,EMP-0006,Routing_Portal,View,73745,Holly Ruiz,IT,System Admin,9,17,Elevated,13,None
2024-07-10 13:49:00,EMP-0053,Inventory_DB,Query,33156,Paul Mathews,Ground Operations,Driver,6,18,Standard,13,None
2024-07-10 13:51:00,EMP-0106,HR_Portal,Download,18463486,Patrick Silva,IT,System Admin,9,17,Elevated,13,None
2024-07-10 14:04:00,EMP-0075,Customer_CRM,View,70795,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-07-10 14:10:00,EMP-0025,Customer_CRM,View,33325,Nancy Stafford,Finance,Financial Analyst,9,17,Elevated,14,None
2024-07-10 14:12:00,EMP-0106,Financial_Ledger,View,74980,Patrick Silva,IT,System Admin,9,17,Elevated,14,None
2024-07-10 14:14:00,EMP-0075,Routing_Portal,Query,56228,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-07-10 14:24:00,EMP-0103,Inventory_DB,View,31603,Sharon Farrell,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-07-10 14:37:00,EMP-0012,Routing_Portal,Export,15472510,Abigail Marshall,IT,Helpdesk,9,17,Elevated,14,None
2024-07-10 14:51:00,EMP-0148,Inventory_DB,Download,20627885,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,14,None
2024-07-10 14:55:00,EMP-0101,Routing_Portal,View,53627,Jordan Olsen,Warehouse,Inventory Specialist,8,20,Standard,14,None
2024-07-10 15:04:00,EMP-0071,Financial_Ledger,View,55827,Victoria Phillips,Finance,Financial Analyst,9,17,Elevated,15,None
2024-07-10 15:08:00,EMP-0044,Financial_Ledger,View,59978,Joshua Flores,Ground Operations,Hub Manager,6,18,Standard,15,None
2024-07-10 15:17:00,EMP-0023,HR_Portal,View,54131,Patricia Lamb,Ground Operations,Driver,6,18,Standard,15,None
2024-07-10 15:26:00,EMP-0046,Inventory_DB,View,70596,Jesse Phillips,Ground Operations,Dispatcher,6,18,Standard,15,None
2024-07-10 15:37:00,EMP-0073,Financial_Ledger,Query,37698,Brittany Castaneda,Finance,Payroll Manager,9,17,Elevated,15,None
2024-07-10 15:47:00,EMP-0138,Routing_Portal,Export,16727038,Peter Reid II,Warehouse,Forklift Operator,8,20,Standard,15,None
2024-07-10 15:54:00,EMP-0010,Inventory_DB,Query,60598,Sonya Foster,Warehouse,Forklift Operator,8,20,Standard,15,None
2024-07-10 15:56:00,EMP-0019,Inventory_DB,View,45621,Sergio Vazquez,Warehouse,Forklift Operator,8,20,Standard,15,None
2024-07-10 16:01:00,EMP-0147,Customer_CRM,View,54589,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-07-10 16:12:00,EMP-0142,Financial_Ledger,View,49398,Kenneth Ponce,Finance,Financial Analyst,9,17,Elevated,16,None
2024-07-10 16:23:00,EMP-0024,Routing_Portal,Query,69491,Brenda White,Ground Operations,Driver,6,18,Standard,16,None
2024-07-10 16:31:00,EMP-0115,Inventory_DB,View,49460,Angela King,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-07-10 16:41:00,EMP-0063,Financial_Ledger,View,48955,Michelle Sellers,Finance,Payroll Manager,9,17,Elevated,16,None
2024-07-10 16:47:00,EMP-0009,HR_Portal,View,30768,Rodney Frazier,IT,Helpdesk,9,17,Elevated,16,None
2024-07-10 16:51:00,EMP-0060,Financial_Ledger,View,34843,Christopher Blair,Finance,Payroll Manager,9,17,Elevated,16,None
2024-07-10 17:04:00,EMP-0105,Routing_Portal,View,58179,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-07-10 17:12:00,EMP-0002,Financial_Ledger,Download,7713817,Julie Alvarado,IT,System Admin,9,17,Elevated,17,None
2024-07-10 17:24:00,EMP-0041,Routing_Portal,View,58625,Jacob West,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-07-10 17:26:00,EMP-0146,Inventory_DB,View,15728,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,17,None
2024-07-10 17:36:00,EMP-0027,Inventory_DB,Query,24450,Stacey Morgan,Ground Operations,Driver,6,18,Standard,17,None
2024-07-10 17:47:00,EMP-0083,Routing_Portal,Export,14582756,Ricky Mays,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-07-10 17:53:00,EMP-0107,Financial_Ledger,Query,60705,David Baldwin,Finance,Payroll Manager,9,17,Elevated,17,None
2024-07-10 18:36:00,EMP-0140,Routing_Portal,Query,80003,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,18,None
2024-07-10 19:04:00,EMP-0097,Routing_Portal,Query,48326,Lisa Taylor,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-07-10 19:14:00,EMP-0054,Inventory_DB,Query,83161,Michael Adams,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-07-10 19:19:00,EMP-0058,Routing_Portal,Query,44110,David Robinson,Warehouse,Forklift Operator,8,20,Standard,19,None
2024-07-10 20:47:00,EMP-0023,Inventory_DB,View,47099,Patricia Lamb,Ground Operations,Driver,6,18,Standard,20,None
2024-07-10 20:58:00,EMP-0008,Routing_Portal,View,61107,Jeffrey Torres,Warehouse,Inventory Specialist,8,20,Standard,20,None
2024-07-10 22:54:00,EMP-0071,Financial_Ledger,Query,61034,Victoria Phillips,Finance,Financial Analyst,9,17,Elevated,22,None
2024-07-11 00:56:00,EMP-0009,Routing_Portal,View,56242,Rodney Frazier,IT,Helpdesk,9,17,Elevated,0,None
2024-07-11 03:57:00,EMP-0022,HR_Portal,Query,49868,Sara Wilson,IT,System Admin,9,17,Elevated,3,None
2024-07-11 06:13:00,EMP-0094,Inventory_DB,View,37105,Jennifer Trevino,Ground Operations,Dispatcher,6,18,Standard,6,None
2024-07-11 07:25:00,EMP-0115,Inventory_DB,View,50335,Angela King,Ground Operations,Dispatcher,6,18,Standard,7,None
2024-07-11 07:40:00,EMP-0034,Financial_Ledger,Query,96066,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,7,None
2024-07-11 07:51:00,EMP-0023,HR_Portal,Download,16663375,Patricia Lamb,Ground Operations,Driver,6,18,Standard,7,None
2024-07-11 08:27:00,EMP-0093,Routing_Portal,View,86123,Kelli Freeman,Ground Operations,Driver,6,18,Standard,8,None
2024-07-11 08:42:00,EMP-0075,Routing_Portal,View,69065,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,8,None
2024-07-11 08:45:00,EMP-0046,Inventory_DB,View,92822,Jesse Phillips,Ground Operations,Dispatcher,6,18,Standard,8,None
2024-07-11 09:01:00,EMP-0035,HR_Portal,Download,10935572,Regina Allen,Ground Operations,Hub Manager,6,18,Standard,9,None
2024-07-11 09:07:00,EMP-0111,Financial_Ledger,Query,75040,Justin Serrano,Finance,Payroll Manager,9,17,Elevated,9,None
2024-07-11 09:20:00,EMP-0116,Financial_Ledger,View,66517,Adrienne Morris,Finance,Payroll Manager,9,17,Elevated,9,None
2024-07-11 09:23:00,EMP-0142,Customer_CRM,View,1093,Kenneth Ponce,Finance,Financial Analyst,9,17,Elevated,9,None
2024-07-11 09:36:00,EMP-0048,Inventory_DB,Query,65357,Jessica Estrada,Ground Operations,Driver,6,18,Standard,9,None
2024-07-11 09:51:00,EMP-0022,Customer_CRM,Query,37719,Sara Wilson,IT,System Admin,9,17,Elevated,9,None
2024-07-11 09:53:00,EMP-0009,Inventory_DB,View,40069,Rodney Frazier,IT,Helpdesk,9,17,Elevated,9,None
2024-07-11 10:00:00,EMP-0140,Routing_Portal,Query,45321,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,10,None
2024-07-11 10:09:00,EMP-0023,Routing_Portal,View,23620,Patricia Lamb,Ground Operations,Driver,6,18,Standard,10,None
2024-07-11 10:18:00,EMP-0013,Routing_Portal,View,55185,Haley Johnson,Warehouse,Inventory Specialist,8,20,Standard,10,None
2024-07-11 10:29:00,EMP-0065,Inventory_DB,View,56319,Felicia Galvan,Warehouse,Inventory Specialist,8,20,Standard,10,None
2024-07-11 10:41:00,EMP-0096,Inventory_DB,View,64838,Michael Mitchell,Ground Operations,Dispatcher,6,18,Standard,10,None
2024-07-11 10:56:00,EMP-0028,Routing_Portal,View,12050,Joshua Norris,Warehouse,Forklift Operator,8,20,Standard,10,None
2024-07-11 11:10:00,EMP-0150,HR_Portal,Query,4160,Nicole Perry,IT,Helpdesk,9,17,Elevated,11,None
2024-07-11 11:12:00,EMP-0039,Routing_Portal,View,55606,Anthony Robinson,Warehouse,Inventory Specialist,8,20,Standard,11,None
2024-07-11 11:23:00,EMP-0103,Routing_Portal,Query,36564,Sharon Farrell,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-07-11 11:25:00,EMP-0146,Routing_Portal,Query,56397,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-07-11 11:39:00,EMP-0090,Inventory_DB,Download,7556772,Rebecca Acosta,IT,Helpdesk,9,17,Elevated,11,None
2024-07-11 11:46:00,EMP-0068,Financial_Ledger,Download,15885747,Michelle Holder,Finance,Financial Analyst,9,17,Elevated,11,None
2024-07-11 11:57:00,EMP-0041,HR_Portal,View,41400,Jacob West,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-07-11 12:00:00,EMP-0086,HR_Portal,Query,41318,Jacqueline Dickerson,IT,System Admin,9,17,Elevated,12,None
2024-07-11 12:04:00,EMP-0036,Customer_CRM,Query,84443,Matthew Tran,Finance,Payroll Manager,9,17,Elevated,12,None
2024-07-11 12:17:00,EMP-0094,Inventory_DB,View,60336,Jennifer Trevino,Ground Operations,Dispatcher,6,18,Standard,12,None
2024-07-11 12:24:00,EMP-0014,Inventory_DB,Query,10434,Alexandra Elliott,IT,Helpdesk,9,17,Elevated,12,None
2024-07-11 12:36:00,EMP-0124,Customer_CRM,Query,28301,Michelle Smith,Finance,Financial Analyst,9,17,Elevated,12,None
2024-07-11 12:49:00,EMP-0036,HR_Portal,View,28168,Matthew Tran,Finance,Payroll Manager,9,17,Elevated,12,None
2024-07-11 12:51:00,EMP-0121,HR_Portal,Query,49925,Melissa Flores,IT,Helpdesk,9,17,Elevated,12,None
2024-07-11 12:58:00,EMP-0142,Customer_CRM,View,48433,Kenneth Ponce,Finance,Financial Analyst,9,17,Elevated,12,None
2024-07-11 13:06:00,EMP-0112,Inventory_DB,View,44206,Charles Porter,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-07-11 13:08:00,EMP-0132,Inventory_DB,View,11369,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-07-11 13:13:00,EMP-0047,Financial_Ledger,View,49653,Anthony Haney,Finance,Payroll Manager,9,17,Elevated,13,None
2024-07-11 13:27:00,EMP-0126,Financial_Ledger,Download,17817087,Danielle Griffin,Finance,Financial Analyst,9,17,Elevated,13,None
2024-07-11 13:33:00,EMP-0084,Customer_CRM,View,61186,Veronica Horn,IT,Helpdesk,9,17,Elevated,13,None
